movie_id,genres_id
988,7
988,16
988,20
988,11
989,7
989,13
989,20
990,16
990,13
990,4
991,0
991,1
991,2
992,13
992,10
993,0
993,16
993,13
993,3
993,4
994,16
994,13
994,11
994,4
995,16
995,13
995,4
996,17
996,4
997,0
997,1
997,7
997,13
997,18
998,16
998,13
998,4
999,1
999,7
1000,13
1000,11
1000,3
1001,7
1001,2
1001,10
1002,7
1002,2
1002,10
1003,16
1003,13
1003,20
1004,1
1004,16
1004,13
1004,12
1005,0
1005,4
1006,16
1006,13
1006,10
1006,4
1007,7
1007,13
1007,4
1008,13
1008,10
1008,18
1009,0
1009,7
1009,16
1009,20
1009,10
1009,4
1010,16
1010,10
1010,4
1011,19
1011,7
1011,13
1012,13
1012,11
1012,3
1013,1
1013,6
1013,7
1013,8
1013,2
1014,13
1014,17
1014,10
1014,4
1015,7
1015,10
1016,7
1016,10
1017,13
1017,11
1017,4
1018,0
1018,1
1018,13
1018,3
1018,4
1019,0
1019,13
1019,2
1019,4
1019,12
1020,0
1020,13
1020,11
1020,4
1020,18
1021,7
1021,2
1021,10
1022,19
1022,16
1022,13
1022,4
1023,13
1023,14
1023,18
1024,7
1024,8
1024,2
1025,0
1025,16
1025,4
1026,7
1027,0
1027,7
1027,16
1027,10
1028,0
1028,1
1028,8
1028,2
1028,3
1029,7
1029,8
1029,10
1030,16
1030,13
1030,11
1030,4
1031,16
1031,13
1031,11
1031,4
1032,1
1032,7
1032,13
1033,0
1033,4
1034,7
1034,10
1035,16
1035,13
1035,11
1035,4
1036,16
1036,13
1036,4
1037,1
1037,7
1037,3
1038,7
1039,1
1039,7
1039,8
1039,9
1040,0
1040,17
1041,13
1041,15
1042,13
1042,4
1043,0
1043,1
1043,17
1043,4
1044,7
1044,13
1044,20
1044,10
1045,7
1045,13
1045,10
1046,1
1046,6
1046,7
1046,8
1046,2
1047,0
1047,16
1047,13
1047,10
1047,4
1048,7
1048,13
1048,10
1048,15
1049,7
1049,8
1050,7
1050,8
1050,10
1050,15
1051,1
1051,7
1051,3
1052,7
1052,8
1052,2
1052,10
1053,0
1053,17
1053,3
1053,4
1054,7
1054,10
1055,1
1055,7
1055,13
1056,0
1056,1
1056,16
1056,4
1057,13
1057,8
1057,2
1058,16
1058,13
1058,4
1059,0
1059,16
1059,4
1060,0
1060,1
1060,7
1061,1
1061,6
1061,7
1061,8
1061,2
1062,0
1062,1
1062,3
1063,13
1063,10
1064,0
1064,16
1064,13
1064,4
1065,0
1065,1
1065,3
1065,4
1066,0
1066,7
1066,16
1066,13
1066,4
1067,7
1067,10
1067,3
1068,1
1068,7
1068,8
1068,2
1068,3
1069,16
1069,13
1069,11
1069,4
1070,7
1070,9
1071,0
1071,3
1072,0
1072,1
1072,7
1072,2
1073,13
1073,10
1073,12
1074,19
1074,13
1074,14
1075,11
1075,4
1076,0
1076,1
1076,17
1076,3
1077,0
1077,16
1077,13
1077,4
1077,18
1078,13
1078,10
1079,0
1079,16
1079,4
1080,7
1080,16
1080,4
1081,13
1081,10
1082,13
1082,2
1082,17
1082,11
1083,0
1083,4
1084,0
1084,1
1084,7
1084,16
1085,0
1085,6
1085,7
1085,8
1085,2
1086,19
1086,13
1086,14
1086,4
1087,0
1087,1
1087,16
1087,13
1087,11
1087,4
1088,0
1088,7
1088,10
1089,16
1089,13
1089,4
1090,0
1090,1
1090,4
1090,18
1091,13
1091,4
1092,6
1092,8
1092,2
1092,9
1093,1
1093,13
1093,12
1094,0
1094,1
1094,2
1094,3
1094,4
1095,13
1096,7
1096,13
1097,0
1097,16
1097,13
1097,4
1098,7
1098,10
1099,13
1099,11
1099,4
1100,13
1100,2
1100,10
1101,0
1101,16
1101,4
1102,0
1102,7
1102,16
1103,7
1103,13
1103,10
1104,1
1104,6
1104,7
1104,13
1104,8
1105,7
1105,10
1106,7
1106,13
1106,10
1107,0
1107,7
1107,16
1108,19
1108,13
1108,14
1108,10
1109,0
1109,7
1109,15
1110,16
1110,13
1110,11
1110,4
1111,7
1111,13
1111,10
1112,13
1112,17
1112,11
1112,4
1113,7
1114,0
1114,1
1114,4
1115,2
1115,17
1115,11
1115,4
1116,0
1116,16
1116,13
1116,4
1117,1
1117,7
1117,8
1117,2
1117,3
1118,16
1118,13
1118,4
1119,0
1119,7
1119,16
1119,10
1119,4
1120,7
1121,0
1121,2
1121,12
1122,7
1122,18
1123,0
1123,7
1123,16
1124,13
1124,20
1125,1
1125,6
1125,7
1125,8
1126,0
1126,1
1126,10
1127,0
1127,7
1127,2
1128,13
1128,11
1128,4
1129,0
1129,16
1129,4
1130,7
1131,16
1131,13
1132,7
1132,13
1132,10
1133,16
1133,11
1133,4
1134,1
1134,7
1134,3
1135,0
1135,3
1135,4
1136,13
1136,10
1137,0
1137,1
1137,7
1137,8
1137,3
1138,16
1138,13
1138,4
1139,7
1139,8
1140,0
1140,19
1140,13
1140,4
1140,18
1141,7
1141,13
1141,15
1142,17
1142,11
1142,4
1143,19
1143,13
1144,7
1144,13
1144,10
1145,7
1146,17
1146,11
1147,1
1147,7
1147,3
1147,12
1148,7
1148,16
1149,2
1149,17
1149,10
1150,19
1150,13
1150,10
1151,19
1151,13
1151,15
1152,16
1152,13
1152,4
1153,7
1154,1
1154,13
1154,8
1155,7
1155,13
1156,0
1156,7
1157,0
1157,1
1157,13
1157,10
1157,18
1158,19
1158,13
1158,20
1159,16
1159,4
1160,16
1160,13
1160,11
1160,4
1161,7
1161,10
1162,7
1162,13
1162,2
1162,10
1163,13
1163,14
1163,4
1164,7
1164,16
1165,1
1165,7
1165,16
1165,10
1166,19
1166,13
1166,15
1166,18
1167,7
1167,13
1167,8
1167,2
1167,10
1168,7
1168,10
1169,17
1170,13
1170,14
1170,4
1171,0
1171,13
1171,4
1171,18
1172,7
1172,20
1173,7
1173,13
1173,10
1174,0
1174,1
1174,7
1174,8
1174,3
1175,0
1175,17
1176,0
1176,1
1176,13
1176,10
1176,4
1177,16
1177,13
1177,4
1178,13
1178,11
1178,3
1178,4
1179,7
1179,16
1180,1
1180,6
1180,7
1180,8
1180,3
1181,0
1181,1
1181,13
1181,4
1182,0
1182,1
1182,4
1183,0
1183,1
1183,3
1183,4
1184,7
1184,16
1184,10
1185,11
1185,4
1186,13
1186,2
1186,10
1187,17
1187,11
1187,4
1188,7
1188,13
1188,8
1188,2
1189,7
1189,10
1190,19
1190,13
1190,20
1190,9
1191,16
1191,13
1191,4
1192,17
1192,11
1192,4
1193,13
1193,14
1194,1
1194,13
1194,10
1195,0
1195,17
1195,3
1195,4
1196,7
1196,8
1197,13
1197,10
1198,7
1198,20
1198,10
1199,1
1199,7
1199,3
1200,7
1200,13
1201,17
1201,11
1202,11
1202,4
1203,19
1203,13
1203,20
1203,9
1204,7
1205,7
1205,13
1206,17
1207,7
1207,16
1207,10
1208,13
1209,7
1209,13
1209,10
1209,15
1210,6
1210,7
1210,8
1211,7
1211,13
1212,7
1212,12
1213,0
1213,1
1213,16
1213,2
1213,11
1213,4
1214,1
1214,13
1214,11
1215,7
1215,13
1215,10
1216,19
1216,16
1216,13
1216,20
1217,0
1217,1
1217,16
1217,4
1218,13
1218,9
1218,10
1219,16
1219,13
1219,17
1219,4
1220,7
1221,17
1221,3
1221,4
1222,0
1222,1
1222,10
1223,19
1223,13
1223,14
1223,10
1224,13
1224,10
1225,17
1225,4
1226,16
1226,13
1226,10
1226,4
1227,7
1227,13
1228,0
1228,16
1228,13
1228,4
1229,1
1229,6
1229,7
1229,13
1229,8
1229,2
1229,9
1230,16
1230,13
1230,11
1230,4
1231,13
1231,10
1232,0
1232,7
1232,16
1233,13
1233,4
1234,13
1235,19
1235,13
1235,14
1235,10
1236,0
1236,16
1236,4
1237,0
1237,16
1237,13
1237,4
1238,13
1238,4
1239,0
1239,1
1239,7
1239,20
1239,4
1240,1
1240,6
1240,7
1240,16
1240,8
1241,7
1241,10
1242,7
1242,10
1242,3
1242,4
1243,7
1243,10
1244,7
1244,16
1244,8
1244,10
1245,7
1245,13
1245,10
1246,19
1246,13
1246,10
1247,13
1248,16
1248,17
1248,4
1249,0
1249,1
1249,2
1249,4
1250,7
1251,7
1251,13
1251,20
1252,0
1252,1
1252,13
1252,4
1253,0
1253,3
1254,0
1254,17
1254,11
1254,3
1254,4
1255,13
1255,11
1255,3
1255,4
1256,0
1256,1
1256,4
1257,7
1257,2
1257,3
1258,1
1258,3
1258,4
1259,7
1259,13
1260,1
1260,6
1260,7
1260,2
1260,10
1261,0
1261,16
1261,13
1261,11
1261,4
1262,0
1262,1
1262,8
1262,4
1263,7
1263,16
1263,13
1263,4
1264,1
1264,7
1264,13
1264,10
1264,4
1264,18
1265,7
1265,2
1266,0
1266,13
1266,14
1266,10
1266,18
1267,13
1267,14
1267,18
1268,0
1268,13
1268,3
1268,4
1269,1
1269,6
1269,7
1269,2
1269,20
1269,10
1270,7
1271,0
1271,13
1271,2
1272,0
1272,1
1272,13
1272,2
1272,18
1273,13
1273,2
1273,10
1273,3
1274,7
1274,10
1275,0
1275,16
1275,4
1276,6
1276,7
1276,8
1276,17
1276,3
1277,0
1277,1
1277,3
1277,4
1278,19
1278,13
1278,10
1278,15
1279,0
1279,7
1279,3
1280,7
1280,15
1281,0
1281,1
1281,13
1281,14
1281,18
1282,7
1282,10
1283,7
1283,10
1284,7
1285,0
1285,1
1285,7
1285,8
1285,3
1286,0
1286,1
1286,11
1286,3
1286,4
1287,0
1287,19
1287,13
1288,13
1288,10
1289,7
1289,8
1289,3
1290,1
1290,6
1290,8
1290,2
1291,19
1291,13
1291,15
1292,16
1292,13
1292,4
1293,7
1293,16
1293,10
1294,0
1294,7
1294,16
1295,13
1295,10
1296,7
1296,13
1297,11
1297,4
1298,16
1298,13
1298,11
1298,4
1299,13
1299,20
1300,1
1300,13
1301,17
1301,11
1301,3
1302,0
1302,3
1302,4
1303,16
1303,11
1303,4
1304,0
1304,1
1304,13
1304,4
1304,12
1305,1
1305,8
1305,2
1305,3
1306,13
1307,1
1307,7
1307,14
1307,10
1308,19
1308,13
1308,15
1309,0
1309,1
1309,3
1309,4
1310,13
1310,15
1311,16
1311,13
1311,4
1312,7
1312,13
1312,10
1313,7
1313,13
1314,1
1314,7
1314,8
1314,2
1315,0
1315,19
1315,13
1315,15
1316,13
1317,0
1317,7
1317,16
1318,7
1318,10
1319,13
1319,8
1320,16
1320,13
1320,4
1321,0
1321,7
1321,16
1321,4
1322,7
1322,16
1323,0
1323,1
1323,3
1324,0
1324,16
1324,13
1324,11
1324,4
1325,0
1325,1
1325,4
1326,7
1326,3
1327,13
1327,8
1328,0
1328,1
1328,16
1328,13
1328,8
1328,2
1328,10
1328,4
1329,0
1329,16
1329,13
1329,4
1330,13
1330,14
1331,13
1331,11
1331,10
1331,4
1332,13
1332,17
1332,11
1332,4
1333,13
1333,3
1333,4
1334,19
1334,7
1334,10
1335,1
1335,6
1335,7
1335,8
1335,3
1336,7
1337,7
1338,0
1338,19
1338,13
1338,14
1339,0
1339,1
1339,7
1339,16
1340,0
1340,1
1341,19
1341,13
1341,18
1342,0
1342,16
1342,4
1343,19
1343,13
1343,15
1344,0
1344,7
1344,16
1345,0
1345,1
1345,7
1345,8
1345,3
1346,7
1346,16
1347,1
1347,13
1347,12
1348,7
1348,13
1348,10
1349,1
1349,11
1349,3
1350,7
1350,16
1351,16
1351,4
1352,16
1352,13
1352,4
1353,7
1353,10
1354,7
1354,10
1355,13
1355,10
1355,18
1356,16
1356,13
1356,11
1356,4
1357,1
1357,7
1357,8
1357,3
1358,7
1359,0
1359,17
1359,3
1359,4
1360,17
1360,3
1360,4
1361,0
1361,1
1362,19
1362,13
1362,8
1362,14
1362,15
1363,0
1363,1
1363,6
1363,7
1363,8
1363,2
1363,3
1364,19
1364,13
1364,15
1365,7
1365,10
1366,7
1367,19
1367,7
1367,13
1367,14
1367,20
1368,19
1368,13
1368,14
1368,10
1369,7
1370,7
1370,8
1371,0
1371,1
1371,2
1371,3
1371,4
1372,7
1372,10
1373,7
1373,10
1373,15
1374,7
1374,10
1375,19
1375,16
1375,13
1376,0
1376,17
1376,3
1377,7
1377,16
1377,4
1378,0
1378,16
1378,13
1378,11
1378,4
1379,0
1379,3
1379,4
1380,7
1380,10
1381,7
1381,13
1381,10
1382,13
1382,10
1383,1
1383,7
1383,2
1384,7
1384,13
1384,8
1384,15
1385,0
1385,1
1385,7
1385,4
1386,19
1386,13
1386,18
1387,17
1387,11
1387,4
1388,13
1388,8
1388,2
1389,13
1389,10
1390,19
1390,16
1390,13
1391,17
1391,11
1392,13
1392,2
1392,17
1393,0
1393,17
1393,3
1394,16
1394,13
1394,4
1395,7
1395,13
1395,10
1395,3
1396,0
1396,1
1396,3
1397,7
1397,13
1397,10
1398,0
1398,16
1398,11
1398,4
1399,16
1399,13
1399,11
1399,4
1400,7
1400,8
1400,2
1401,19
1401,16
1401,13
1402,13
1402,11
1402,3
1402,4
1403,7
1403,8
1403,2
1403,10
1404,19
1404,13
1404,15
1405,0
1405,11
1405,4
1406,1
1406,6
1406,7
1406,8
1406,18
1407,7
1407,13
1408,0
1408,7
1408,3
1408,4
1409,16
1409,13
1409,4
1410,7
1410,17
1411,0
1411,16
1411,4
1412,0
1412,7
1412,16
1413,1
1413,13
1413,10
1413,18
1414,0
1414,16
1414,10
1414,4
1415,7
1415,10
1415,15
1416,7
1416,8
1417,0
1417,17
1417,3
1418,0
1418,1
1418,2
1419,13
1419,4
1419,18
1420,0
1420,13
1420,4
1420,18
1421,7
1421,20
1422,13
1423,0
1423,12
1424,19
1424,13
1424,14
1424,10
1425,0
1425,16
1425,11
1425,4
1426,13
1426,2
1427,0
1427,7
1427,4
1428,0
1428,11
1428,4
1429,0
1429,16
1429,13
1429,4
1430,0
1430,1
1430,8
1430,3
1431,1
1431,19
1431,13
1431,4
1432,0
1432,1
1432,2
1433,7
1433,13
1433,10
1434,16
1434,13
1434,11
1434,4
1435,13
1436,16
1436,13
1437,0
1437,13
1437,3
1437,4
1438,16
1438,13
1438,11
1438,4
1439,19
1439,13
1439,14
1439,18
1440,1
1440,13
1440,10
1440,18
1441,13
1441,10
1441,18
1441,12
1442,13
1443,0
1443,1
1443,10
1443,3
1444,0
1444,7
1444,16
1444,12
1445,16
1445,13
1446,0
1446,11
1446,3
1446,4
1447,7
1448,13
1448,10
1449,13
1449,3
1450,0
1450,1
1450,7
1450,13
1450,4
1451,0
1451,16
1451,13
1451,4
1452,1
1452,6
1452,8
1452,2
1453,13
1453,10
1454,1
1454,13
1454,10
1455,7
1455,10
1455,15
1456,19
1456,13
1456,14
1457,19
1457,13
1457,14
1457,10
1458,13
1458,4
1459,0
1459,7
1459,16
1459,13
1459,4
1460,0
1460,7
1460,16
1461,1
1461,6
1461,7
1461,8
1461,2
1462,0
1462,1
1462,17
1462,3
1462,4
1463,13
1463,20
1463,10
1464,16
1464,17
1464,11
1464,4
1465,0
1465,16
1465,13
1465,4
1466,13
1466,10
1466,15
1467,0
1467,16
1467,4
1468,7
1468,13
1468,10
1469,0
1469,1
1469,2
1469,3
1470,0
1470,3
1470,4
1471,13
1471,10
1472,7
1473,7
1473,8
1473,2
1473,10
1474,13
1474,2
1474,10
1474,3
1475,1
1475,7
1475,8
1475,15
1476,7
1476,13
1476,2
1477,7
1477,8
1477,15
1478,7
1478,10
1479,7
1479,2
1480,17
1481,19
1481,13
1482,0
1482,16
1482,4
1483,7
1484,0
1484,7
1484,16
1485,11
1485,3
1485,4
1486,1
1486,19
1486,13
1486,4
1487,11
1487,4
1488,0
1488,1
1488,13
1488,8
1489,0
1489,7
1489,18
1490,13
1490,8
1490,15
1491,16
1491,13
1491,4
1492,0
1492,16
1492,4
1493,0
1493,4
1493,12
1494,7
1494,10
1495,13
1495,4
1496,0
1496,16
1496,3
1496,4
1497,0
1497,13
1497,2
1497,17
1497,4
1498,7
1498,8
1498,2
1499,7
1500,6
1500,7
1500,8
1500,2
1500,9
1501,13
1502,13
1502,11
1502,4
1503,0
1503,1
1503,7
1503,2
1503,10
1504,13
1504,18
1505,7
1505,10
1506,13
1506,20
1507,0
1507,16
1507,13
1507,11
1507,3
1507,4
1508,19
1508,13
1508,10
1509,13
1509,4
1510,0
1510,1
1510,3
1510,4
1511,1
1511,7
1511,16
1511,13
1512,13
1512,11
1513,7
1513,2
1513,17
1513,4
1514,16
1514,13
1514,11
1514,3
1514,4
1515,0
1515,7
1515,2
1515,3
1516,1
1516,7
1517,7
1517,16
1517,4
1518,7
1518,16
1518,9
1519,7
1519,13
1520,7
1521,1
1521,6
1521,7
1521,8
1521,2
1522,0
1522,1
1522,16
1522,4
1523,13
1523,10
1524,13
1525,19
1525,13
1525,15
1526,0
1526,1
1526,4
1527,19
1527,13
1528,7
1528,2
1529,1
1529,7
1530,7
1530,8
1530,10
1531,7
1532,16
1532,13
1532,11
1532,4
1533,0
1533,3
1533,4
1534,1
1534,6
1534,7
1534,8
1534,2
1535,16
1535,13
1535,11
1535,4
1536,13
1536,15
1537,7
1537,16
1538,13
1538,10
1539,7
1539,10
1540,7
1540,13
1540,8
1540,20
1540,10
1541,1
1541,6
1541,7
1541,8
1541,10
1542,13
1542,10
1543,13
1543,10
1543,18
1543,12
1544,13
1544,10
1545,7
1545,13
1546,7
1546,17
1546,10
1547,0
1547,16
1547,13
1547,3
1547,4
1548,7
1548,2
1549,7
1549,13
1549,8
1550,7
1550,13
1550,10
1551,7
1551,13
1551,10
1552,13
1552,15
1553,0
1553,16
1553,13
1553,11
1553,4
1554,7
1554,10
1555,13
1555,10
1556,7
1556,10
1557,1
1557,7
1557,11
1558,7
1558,2
1558,10
1559,7
1559,2
1559,10
1560,1
1560,6
1560,7
1560,8
1561,19
1561,16
1561,13
1562,13
1562,10
1563,0
1563,1
1563,3
1563,4
1564,7
1564,8
1564,2
1564,15
1565,7
1565,16
1566,0
1566,1
1566,4
1567,6
1567,7
1567,8
1567,11
1567,3
1568,13
1568,10
1569,1
1569,7
1569,13
1569,8
1569,15
1570,13
1570,11
1570,10
1570,18
1571,7
1571,13
1571,10
1572,0
1572,16
1572,4
1573,7
1574,6
1574,13
1574,8
1574,2
1574,9
1574,10
1575,19
1575,13
1575,15
1576,0
1576,16
1576,13
1576,11
1576,4
1577,13
1577,15
1578,17
1578,4
1579,13
1579,2
1579,10
1580,7
1580,13
1580,8
1581,13
1581,20
1581,10
1582,13
1582,10
1582,15
1583,7
1583,13
1583,2
1583,10
1584,17
1585,2
1585,17
1585,11
1585,4
1586,7
1587,0
1587,7
1587,16
1587,4
1588,0
1588,16
1588,3
1588,4
1589,7
1589,17
1589,9
1589,3
1590,0
1590,13
1590,4
1591,13
1591,11
1592,0
1592,1
1592,2
1592,3
1592,4
1593,7
1593,13
1593,10
1594,13
1594,20
1595,7
1595,13
1596,16
1596,13
1596,15
1597,7
1597,16
1598,0
1598,1
1598,6
1598,13
1598,11
1598,3
1598,4
1599,7
1599,8
1599,10
1600,1
1600,6
1600,7
1600,8
1600,9
1601,7
1602,7
1602,13
1602,10
1603,19
1603,13
1603,20
1604,13
1605,0
1605,16
1605,3
1605,4
1606,7
1606,10
1606,3
1607,17
1607,11
1607,4
1608,1
1608,13
1608,4
1609,7
1609,13
1609,10
1610,7
1610,10
1611,7
1611,13
1611,10
1611,15
1612,16
1612,13
1612,10
1612,4
1613,0
1613,17
1613,3
1613,4
1614,0
1614,16
1614,13
1614,4
1615,0
1615,16
1615,4
1616,0
1616,1
1616,16
1616,13
1616,10
1617,0
1617,7
1617,17
1618,7
1618,13
1618,10
1619,16
1619,13
1619,11
1619,4
1620,13
1621,7
1621,16
1621,4
1622,13
1622,17
1622,3
1623,0
1623,1
1623,7
1623,10
1623,3
1624,16
1624,13
1624,4
1625,1
1625,17
1625,4
1626,7
1626,10
1627,7
1627,17
1628,19
1628,13
1628,14
1628,10
1629,0
1629,1
1629,3
1630,13
1630,2
1630,4
1631,0
1631,1
1631,2
1631,3
1631,4
1632,0
1632,16
1632,4
1633,13
1633,17
1633,3
1633,4
1634,6
1634,7
1634,8
1635,13
1636,1
1636,2
1636,11
1637,7
1637,13
1638,16
1638,13
1638,4
1639,16
1639,4
1640,0
1640,16
1640,13
1640,4
1641,16
1641,13
1642,0
1642,16
1642,13
1642,4
1643,13
1643,10
1644,0
1644,16
1644,13
1644,10
1644,4
1645,0
1645,13
1645,10
1645,15
1646,19
1646,13
1646,10
1647,0
1647,13
1647,2
1648,0
1648,1
1649,19
1649,16
1649,13
1649,14
1649,12
1650,0
1650,1
1650,13
1650,14
1650,18
1651,7
1651,8
1652,0
1652,16
1652,13
1652,4
1653,0
1653,19
1653,16
1653,13
1654,6
1654,7
1654,8
1655,19
1655,13
1655,14
1656,13
1656,14
1656,15
1657,19
1657,13
1657,10
1658,1
1658,6
1658,2
1659,16
1659,13
1659,11
1659,4
1660,1
1660,6
1660,7
1660,2
1661,7
1661,20
1662,19
1662,13
1662,20
1662,10
1663,1
1663,13
1663,11
1663,3
1663,4
1664,7
1664,13
1664,10
1665,1
1665,7
1665,8
1665,2
1666,13
1667,19
1667,7
1667,16
1667,13
1667,10
1667,4
1668,7
1668,10
1669,7
1670,19
1670,13
1670,14
1671,7
1671,13
1672,7
1672,2
1672,17
1672,4
1673,13
1673,11
1673,3
1673,4
1674,1
1674,6
1674,7
1674,8
1674,2
1674,9
1674,10
1675,19
1675,16
1675,13
1675,14
1675,20
1676,0
1676,1
1677,1
1677,6
1677,7
1677,13
1677,8
1677,9
1678,16
1678,13
1678,4
1679,19
1679,7
1679,13
1679,20
1679,10
1680,0
1680,16
1680,4
1681,0
1681,4
1682,7
1683,19
1683,7
1683,13
1683,14
1684,7
1684,13
1684,20
1685,19
1685,13
1685,14
1685,15
1686,7
1686,10
1687,1
1687,6
1687,3
1688,7
1688,13
1689,11
1689,4
1690,7
1690,10
1691,0
1691,1
1691,4
1692,7
1692,10
1693,0
1693,16
1693,3
1693,4
1694,7
1695,13
1695,10
1695,4
1696,7
1696,8
1696,2
1697,7
1697,13
1697,10
1698,0
1698,7
1699,0
1699,7
1699,16
1700,0
1700,2
1700,17
1700,4
1701,7
1701,8
1702,13
1702,10
1703,3
1703,4
1704,1
1704,19
1705,0
1705,13
1705,4
1706,16
1706,13
1706,4
1707,13
1707,17
1707,4
1708,5
1709,7
1709,2
1709,10
1710,7
1710,13
1710,15
1711,0
1711,7
1711,8
1712,7
1712,8
1712,2
1713,0
1713,17
1713,3
1714,7
1714,13
1715,0
1715,17
1715,10
1716,19
1716,13
1716,14
1716,18
1717,7
1717,13
1717,10
1718,0
1718,7
1718,16
1719,1
1719,13
1719,14
1719,10
1719,4
1719,18
1720,0
1720,16
1720,13
1720,4
1721,0
1721,1
1721,4
1722,7
1722,10
1723,13
1724,7
1724,13
1724,10
1725,1
1725,13
1725,14
1726,16
1726,13
1726,10
1726,4
1727,13
1727,4
1728,16
1728,13
1728,3
1728,4
1729,0
1729,1
1729,3
1729,4
1730,13
1731,1
1731,13
1731,8
1731,2
1732,16
1732,13
1732,11
1732,4
1733,0
1733,7
1733,16
1733,20
1734,7
1734,13
1734,8
1734,10
1735,7
1735,20
1736,7
1736,13
1736,10
1737,0
1737,7
1737,17
1738,1
1738,13
1738,14
1739,13
1739,14
1739,4
1740,1
1740,13
1740,8
1740,2
1741,0
1741,13
1741,2
1741,11
1741,3
1741,4
1742,19
1742,13
1742,14
1742,10
1743,7
1743,8
1744,1
1744,8
1744,2
1744,17
1744,11
1745,0
1745,16
1745,13
1745,14
1745,12
1746,17
1746,11
1746,4
1747,16
1747,13
1747,11
1747,4
1748,7
1748,13
1748,8
1749,0
1749,1
1749,7
1749,8
1749,3
1750,16
1750,13
1750,4
1751,0
1751,7
1751,16
1751,4
1752,7
1752,16
1752,13
1753,16
1753,17
1753,11
1753,4
1754,7
1754,13
1755,13
1755,4
1756,13
1756,9
1756,10
1757,0
1757,7
1757,16
1758,7
1758,8
1758,2
1758,20
1758,10
1759,7
1759,10
1760,7
1760,13
1760,10
1761,16
1761,13
1761,11
1761,4
1762,0
1762,7
1762,16
1763,0
1763,7
1763,16
1764,7
1764,13
1764,10
1765,13
1765,10
1765,12
1766,13
1766,17
1766,3
1766,4
1767,7
1768,13
1768,14
1768,18
1769,11
1769,4
1770,17
1770,4
1771,1
1771,7
1771,16
1771,20
1772,0
1772,2
1772,17
1773,7
1773,16
1773,13
1774,7
1774,13
1774,10
1775,0
1775,1
1775,7
1775,3
1775,4
1776,0
1776,16
1776,13
1776,12
1777,0
1777,1
1777,7
1777,8
1777,10
1777,3
1778,7
1778,10
1779,13
1779,11
1779,10
1779,4
1780,16
1780,11
1780,4
1781,7
1781,10
1782,0
1782,2
1782,10
1782,3
1783,16
1783,13
1783,4
1784,2
1784,17
1785,7
1785,16
1785,11
1785,10
1786,7
1786,10
1787,1
1787,8
1788,0
1788,11
1788,3
1788,4
1789,13
1789,11
1789,10
1789,4
1790,13
1791,7
1791,13
1791,8
1791,10
1792,13
1793,13
1794,19
1794,13
1794,14
1795,0
1795,4
1796,13
1796,10
1797,0
1797,13
1797,20
1797,10
1798,19
1798,13
1798,14
1799,13
1800,19
1800,13
1800,4
1801,1
1801,7
1801,8
1801,2
1801,17
1801,11
1802,1
1802,2
1802,11
1802,4
1803,0
1803,17
1803,4
1804,13
1805,0
1805,1
1805,6
1805,7
1805,8
1805,3
1806,0
1806,1
1806,17
1806,3
1807,0
1807,1
1807,7
1807,8
1807,3
1808,16
1808,13
1808,4
1809,16
1809,13
1809,4
1810,0
1810,7
1810,16
1810,10
1811,7
1811,13
1811,10
1812,13
1812,10
1813,7
1814,7
1814,8
1815,7
1815,10
1816,0
1816,19
1816,13
1816,14
1816,10
1816,12
1817,0
1817,16
1817,4
1818,17
1819,13
1819,10
1820,1
1820,13
1820,8
1820,2
1821,19
1821,13
1821,8
1822,7
1822,13
1823,0
1823,1
1823,13
1823,4
1824,13
1824,17
1824,11
1824,4
1825,7
1826,19
1826,16
1826,13
1827,0
1827,1
1827,7
1827,16
1827,8
1827,10
1827,4
1828,7
1828,8
1828,2
1829,16
1829,13
1830,0
1830,1
1830,7
1830,16
1831,19
1831,13
1831,14
1832,0
1832,16
1832,13
1832,4
1833,0
1833,7
1833,16
1833,4
1834,13
1835,1
1835,6
1835,7
1835,8
1835,2
1836,1
1836,6
1836,7
1836,8
1836,2
1836,9
1837,0
1837,7
1838,7
1838,13
1838,8
1838,10
1839,0
1839,16
1839,13
1839,4
1840,7
1840,10
1841,7
1842,19
1842,13
1842,15
1843,13
1843,10
1843,3
1844,7
1844,13
1844,8
1844,10
1845,17
1846,7
1846,10
1847,0
1847,16
1847,13
1847,4
1848,13
1848,10
1849,7
1849,10
1850,7
1850,8
1851,0
1851,1
1851,17
1851,4
1852,16
1852,13
1852,4
1853,13
1853,20
1854,19
1854,13
1854,14
1855,7
1855,2
1855,17
1855,10
1856,0
1856,13
1856,14
1856,18
1857,7
1857,8
1857,20
1858,7
1859,0
1859,7
1859,20
1860,16
1860,13
1861,1
1861,7
1861,16
1862,7
1862,15
1863,13
1864,7
1864,13
1864,8
1864,15
1865,7
1865,13
1865,10
1866,13
1866,15
1867,7
1867,13
1867,10
1868,6
1868,7
1868,8
1869,13
1869,10
1869,18
1870,0
1870,16
1870,13
1870,11
1870,4
1871,2
1871,17
1871,4
1872,0
1872,16
1872,4
1873,7
1873,13
1873,10
1873,4
1874,7
1875,0
1875,16
1875,4
1876,1
1876,7
1876,8
1876,10
1877,13
1878,1
1878,8
1878,2
1878,9
1879,13
1879,14
1879,15
1880,13
1880,2
1880,11
1880,4
1881,17
1882,7
1882,13
1882,10
1883,7
1883,13
1883,10
1884,0
1884,16
1884,11
1884,10
1884,4
1885,19
1885,16
1885,13
1885,14
1885,4
1886,7
1887,17
1887,4
